request_id,report_id,analyst_id,request_date,completion_date,request_type,priority,status,resolution_hours,sla_hours,sla_status,sql_execution_time_seconds,change_requests,requester_department
REQ002371,RPT0115,A013,2025-07-15,2025-07-16,Change Request,High,Cancelled,21,48,Within SLA,2.98,0,Compliance
REQ002372,RPT0114,A021,2024-11-15,2024-11-15,Change Request,High,Completed,13,48,Within SLA,2.26,1,Legal
REQ002373,RPT0100,A004,2026-04-15,2026-04-18,Access Request,Low,Completed,55,120,Within SLA,3.71,0,Finance
REQ002374,RPT0078,A005,2025-04-01,2025-04-03,New Report,Low,In Progress,44,120,Within SLA,4.72,0,Operations
REQ002375,RPT0095,A020,2025-02-21,2025-02-22,Report Issue,Medium,Completed,26,72,Within SLA,7.26,0,Operations
REQ002376,RPT0052,A016,2025-04-11,2025-04-14,Report Enhancement,Medium,In Progress,60,72,Within SLA,9.15,1,Client Services
REQ002377,RPT0075,A006,2024-11-23,2024-11-28,Access Request,Low,Completed,120,120,Within SLA,2.58,0,Finance
REQ002378,RPT0032,A025,2024-09-27,2024-09-27,Report Issue,High,Completed,14,48,Within SLA,1.31,2,Operations
REQ002379,RPT0046,A019,2025-02-22,2025-03-06,Report Enhancement,Low,Completed,304,120,Breached,2.49,1,Technology
REQ002380,RPT0064,A006,2025-07-13,2025-07-14,Report Enhancement,High,Completed,42,48,Within SLA,3.98,0,Finance
REQ002381,RPT0106,A013,2025-12-30,2025-12-31,Report Issue,High,Completed,33,48,Within SLA,1.69,1,Legal
REQ002382,RPT0042,A015,2026-04-29,2026-04-30,Access Request,High,Completed,30,48,Within SLA,1.7,0,Compliance
REQ002383,RPT0029,A020,2025-12-17,2025-12-20,Data Correction,Medium,Completed,69,72,Within SLA,4.22,0,Sales
REQ002384,RPT0018,A019,2025-08-11,2025-08-13,Report Issue,Medium,Completed,60,72,Within SLA,3.21,0,Finance
REQ002385,RPT0039,A003,2024-10-08,2024-10-11,Access Request,Medium,Completed,60,72,Within SLA,3.4,0,Client Services
REQ002386,RPT0088,A022,2024-11-15,2024-11-22,Report Enhancement,Medium,Completed,188,72,Breached,1.95,0,Client Services
REQ002387,RPT0010,A017,2026-06-01,2026-06-04,Data Correction,Medium,In Progress,66,72,Within SLA,2.83,0,Compliance
REQ002388,RPT0108,A015,2026-07-25,2026-07-25,Report Enhancement,High,Pending,15,48,Within SLA,1.74,0,Legal
REQ002389,RPT0049,A010,2025-09-13,2025-09-15,Report Issue,Medium,Completed,49,72,Within SLA,6.19,0,Legal
REQ002390,RPT0066,A013,2025-11-27,2025-11-30,New Report,Medium,Completed,62,72,Within SLA,6.85,1,Finance
REQ002391,RPT0059,A002,2025-10-11,2025-10-11,Data Correction,Critical,Completed,3,24,Within SLA,0.91,0,Technology
REQ002392,RPT0069,A009,2024-09-02,2024-09-05,Access Request,Medium,Completed,60,72,Within SLA,1.73,0,Human Resources
REQ002393,RPT0025,A022,2025-12-24,2025-12-28,Report Enhancement,Low,Completed,95,120,Within SLA,1.16,1,Finance
REQ002394,RPT0095,A016,2025-09-25,2025-09-27,Data Correction,Medium,In Progress,46,72,Within SLA,2.11,1,Sales
REQ002395,RPT0020,A015,2025-11-10,2025-11-11,Report Issue,Critical,Completed,15,24,Within SLA,3.13,0,Human Resources
REQ002396,RPT0087,A013,2025-02-24,2025-03-01,New Report,Low,Completed,110,120,Within SLA,1.2,0,Operations
REQ002397,RPT0046,A013,2026-03-02,2026-03-03,Report Enhancement,High,In Progress,30,48,Within SLA,1.74,0,Sales
REQ002398,RPT0086,A010,2024-12-10,2024-12-11,New Report,Medium,In Progress,24,72,Within SLA,1.64,3,Technology
REQ002399,RPT0084,A004,2025-04-04,2025-04-05,Access Request,Medium,Completed,42,72,Within SLA,3.84,2,Legal
REQ002400,RPT0055,A012,2025-07-20,2025-07-25,Access Request,Low,Pending,112,120,Within SLA,3.49,1,Operations
REQ002401,RPT0077,A020,2024-08-22,2024-08-24,New Report,Low,Pending,62,120,Within SLA,2.0,0,Finance
REQ002402,RPT0105,A012,2025-12-11,2025-12-13,Access Request,Medium,In Progress,39,72,Within SLA,3.76,3,Risk
REQ002403,RPT0056,A016,2025-05-22,2025-05-24,Data Correction,High,Completed,48,48,Within SLA,2.26,1,Risk
REQ002404,RPT0078,A001,2025-02-23,2025-02-24,Data Correction,High,In Progress,19,48,Within SLA,2.75,0,Human Resources
REQ002405,RPT0034,A016,2025-11-07,2025-11-11,Change Request,Low,Completed,108,120,Within SLA,10.71,1,Sales
REQ002406,RPT0077,A008,2025-07-10,2025-07-11,Access Request,High,Completed,26,48,Within SLA,8.49,0,Technology
REQ002407,RPT0063,A003,2025-01-13,2025-01-15,Data Correction,Low,Pending,53,120,Within SLA,1.34,0,Risk
REQ002408,RPT0116,A020,2026-01-19,2026-01-19,Data Correction,Medium,Completed,18,72,Within SLA,5.93,2,Finance
REQ002409,RPT0009,A023,2026-01-22,2026-01-22,New Report,High,Completed,19,48,Within SLA,5.86,3,Client Services
REQ002410,RPT0055,A025,2024-10-26,2024-10-28,Change Request,High,Completed,48,48,Within SLA,1.49,0,Sales
REQ002411,RPT0087,A011,2025-10-01,2025-10-03,Report Enhancement,Medium,In Progress,51,72,Within SLA,5.89,0,Legal
REQ002412,RPT0018,A023,2025-05-28,2025-05-30,Data Correction,Low,Completed,63,120,Within SLA,9.74,2,Human Resources
REQ002413,RPT0058,A003,2024-10-12,2024-10-13,New Report,Medium,Cancelled,32,72,Within SLA,1.51,1,Finance
REQ002414,RPT0034,A015,2025-10-03,2025-10-09,Data Correction,High,Completed,144,48,Breached,1.75,1,Client Services
REQ002415,RPT0019,A010,2025-10-17,2025-10-19,Data Correction,Medium,Completed,35,72,Within SLA,6.77,0,Client Services
REQ002416,RPT0075,A010,2025-09-19,2025-09-22,Report Enhancement,High,Pending,78,48,Breached,4.02,0,Client Services
REQ002417,RPT0063,A017,2026-04-23,2026-04-25,Change Request,Medium,Pending,50,72,Within SLA,4.88,0,Legal
REQ002418,RPT0009,A023,2025-09-19,2025-09-21,New Report,Low,Completed,51,120,Within SLA,4.21,2,Compliance
REQ002419,RPT0005,A017,2025-10-25,2025-10-27,Change Request,High,Completed,46,48,Within SLA,4.36,0,Client Services
REQ002420,RPT0023,A016,2024-09-05,2024-09-08,Report Enhancement,Medium,Completed,70,72,Within SLA,1.31,0,Legal
REQ002421,RPT0009,A011,2025-06-20,2025-06-24,Access Request,Low,Completed,95,120,Within SLA,6.91,0,Risk
REQ002422,RPT0042,A024,2026-06-30,2026-07-01,New Report,Medium,Completed,32,72,Within SLA,7.53,0,Compliance
REQ002423,RPT0046,A014,2025-08-21,2025-08-23,Access Request,High,In Progress,44,48,Within SLA,2.83,2,Client Services
REQ002424,RPT0049,A006,2024-09-23,2024-09-29,Change Request,Medium,Pending,129,72,Breached,3.22,0,Technology
REQ002425,RPT0076,A020,2025-12-27,2025-12-28,Report Enhancement,High,Cancelled,22,48,Within SLA,1.14,0,Sales
REQ002426,RPT0074,A019,2025-06-17,2025-06-20,Access Request,Medium,Completed,69,72,Within SLA,4.76,1,Finance
REQ002427,RPT0074,A001,2025-06-06,2025-06-11,Report Issue,Low,Completed,100,120,Within SLA,4.96,0,Legal
REQ002428,RPT0070,A020,2025-03-06,2025-03-07,Change Request,High,In Progress,29,48,Within SLA,3.18,1,Technology
REQ002429,RPT0095,A017,2026-03-24,2026-03-25,Report Issue,Medium,Pending,22,72,Within SLA,7.29,0,Legal
REQ002430,RPT0075,A012,2024-09-02,2024-09-05,Data Correction,Medium,Pending,65,72,Within SLA,2.63,1,Client Services
REQ002431,RPT0082,A023,2025-05-25,2025-05-28,Change Request,Medium,Pending,64,72,Within SLA,4.93,0,Human Resources
REQ002432,RPT0019,A003,2026-04-25,2026-04-27,Report Enhancement,Low,Completed,38,120,Within SLA,1.63,0,Client Services
REQ002433,RPT0081,A003,2024-10-12,2024-10-14,Report Issue,Medium,In Progress,50,72,Within SLA,3.27,1,Risk
REQ002434,RPT0011,A015,2025-05-15,2025-05-17,Data Correction,Medium,Completed,50,72,Within SLA,2.94,0,Finance
REQ002435,RPT0102,A009,2025-02-24,2025-02-25,Data Correction,High,Completed,24,48,Within SLA,3.89,2,Compliance
REQ002436,RPT0014,A003,2026-03-13,2026-03-15,Access Request,Medium,Pending,45,72,Within SLA,2.56,4,Risk
REQ002437,RPT0109,A018,2026-01-13,2026-01-17,Report Issue,Low,Completed,91,120,Within SLA,3.03,1,Operations
REQ002438,RPT0118,A011,2025-12-21,2025-12-23,New Report,Medium,Completed,43,72,Within SLA,5.92,0,Finance
REQ002439,RPT0014,A015,2024-11-09,2024-11-11,New Report,High,Completed,44,48,Within SLA,2.45,0,Client Services
REQ002440,RPT0075,A007,2026-04-12,2026-04-16,Report Enhancement,Low,Completed,95,120,Within SLA,1.08,3,Compliance
REQ002441,RPT0003,A025,2025-11-15,2025-11-18,Data Correction,Low,Pending,64,120,Within SLA,11.3,0,Client Services
REQ002442,RPT0003,A024,2026-03-15,2026-03-17,Report Issue,Low,Pending,64,120,Within SLA,8.73,1,Operations
REQ002443,RPT0074,A016,2026-03-31,2026-04-03,New Report,Medium,In Progress,68,72,Within SLA,1.34,0,Sales
REQ002444,RPT0074,A002,2025-05-06,2025-05-07,Change Request,Medium,Completed,19,72,Within SLA,5.38,0,Legal
REQ002445,RPT0042,A002,2024-12-02,2024-12-04,Data Correction,High,In Progress,40,48,Within SLA,2.33,0,Risk
REQ002446,RPT0102,A017,2024-09-24,2024-10-03,Data Correction,Low,Completed,225,120,Breached,3.99,3,Client Services
REQ002447,RPT0045,A017,2025-05-21,2025-05-24,Change Request,Medium,Completed,70,72,Within SLA,4.08,0,Technology
REQ002448,RPT0070,A011,2025-10-19,2025-10-27,Report Enhancement,Low,Completed,206,120,Breached,2.82,1,Technology
REQ002449,RPT0043,A013,2025-05-10,2025-05-12,New Report,Medium,Cancelled,40,72,Within SLA,1.92,0,Technology
REQ002450,RPT0013,A013,2026-05-14,2026-05-16,Change Request,Medium,Completed,34,72,Within SLA,2.05,2,Sales
REQ002451,RPT0117,A008,2026-01-02,2026-01-02,Change Request,Medium,In Progress,14,72,Within SLA,1.75,2,Client Services
REQ002452,RPT0099,A021,2025-01-04,2025-01-05,Access Request,Low,Completed,44,120,Within SLA,1.85,0,Technology
REQ002453,RPT0104,A009,2026-05-27,2026-05-30,Access Request,Low,Pending,61,120,Within SLA,3.17,0,Sales
REQ002454,RPT0090,A015,2026-04-18,2026-04-19,New Report,High,In Progress,24,48,Within SLA,2.01,1,Human Resources
REQ002455,RPT0034,A002,2026-02-03,2026-02-05,Report Issue,High,Completed,48,48,Within SLA,5.35,0,Human Resources
REQ002456,RPT0002,A009,2025-08-16,2025-08-28,New Report,Low,In Progress,279,120,Breached,9.4,4,Risk
REQ002457,RPT0034,A021,2026-02-12,2026-02-15,Access Request,Medium,Completed,71,72,Within SLA,2.21,2,Sales
REQ002458,RPT0102,A007,2025-08-27,2025-08-30,Report Issue,Medium,Completed,60,72,Within SLA,3.93,1,Finance
REQ002459,RPT0097,A022,2025-12-24,2025-12-26,Report Enhancement,Medium,In Progress,38,72,Within SLA,4.71,0,Finance
REQ002460,RPT0098,A009,2025-01-09,2025-01-12,Report Enhancement,Low,Completed,59,120,Within SLA,4.62,0,Human Resources
REQ002461,RPT0018,A016,2026-05-13,2026-05-16,Data Correction,Low,In Progress,66,120,Within SLA,3.5,2,Operations
REQ002462,RPT0072,A004,2024-12-03,2024-12-05,Access Request,Medium,Completed,53,72,Within SLA,5.58,2,Operations
REQ002463,RPT0076,A017,2024-10-09,2024-10-09,Access Request,High,Pending,10,48,Within SLA,4.65,3,Legal
REQ002464,RPT0066,A008,2026-02-28,2026-03-01,New Report,Medium,Completed,42,72,Within SLA,1.4,1,Compliance
REQ002465,RPT0092,A001,2026-04-15,2026-04-20,Change Request,Medium,In Progress,120,72,Breached,6.1,0,Finance
REQ002466,RPT0112,A014,2025-08-11,2025-08-12,Report Enhancement,High,Pending,30,48,Within SLA,6.18,2,Finance
REQ002467,RPT0006,A009,2024-09-18,2024-09-20,Change Request,Medium,Completed,34,72,Within SLA,1.95,0,Operations
REQ002468,RPT0093,A021,2025-04-05,2025-04-06,Report Issue,High,Pending,22,48,Within SLA,3.41,1,Human Resources
REQ002469,RPT0091,A023,2025-01-24,2025-01-27,Access Request,Medium,Completed,60,72,Within SLA,5.36,0,Client Services
REQ002470,RPT0048,A025,2024-09-24,2024-09-24,Report Issue,Medium,In Progress,18,72,Within SLA,2.87,0,Compliance
REQ002471,RPT0082,A005,2026-04-27,2026-04-29,Report Enhancement,Medium,Completed,42,72,Within SLA,7.04,0,Risk
REQ002472,RPT0020,A024,2025-01-22,2025-01-24,Data Correction,Medium,Completed,49,72,Within SLA,17.37,1,Technology
REQ002473,RPT0064,A010,2026-07-10,2026-07-10,Data Correction,High,Completed,21,48,Within SLA,1.92,0,Risk
REQ002474,RPT0023,A014,2024-09-22,2024-09-25,Change Request,Medium,Completed,68,72,Within SLA,1.26,1,Operations
REQ002475,RPT0056,A004,2025-04-23,2025-04-23,New Report,Medium,Completed,14,72,Within SLA,4.11,0,Technology
REQ002476,RPT0022,A002,2026-08-15,2026-08-19,Change Request,Low,Completed,93,120,Within SLA,5.5,1,Risk
REQ002477,RPT0093,A005,2025-04-18,2025-04-21,New Report,Low,Completed,54,120,Within SLA,2.82,2,Operations
REQ002478,RPT0060,A016,2025-09-25,2025-09-27,Report Enhancement,Medium,Completed,46,72,Within SLA,9.18,0,Human Resources
REQ002479,RPT0002,A001,2025-06-26,2025-06-28,New Report,Low,Completed,41,120,Within SLA,1.3,1,Client Services
REQ002480,RPT0022,A006,2026-05-16,2026-05-18,Change Request,Medium,Completed,60,72,Within SLA,5.39,1,Operations
REQ002481,RPT0010,A021,2025-10-16,2025-11-01,New Report,Low,Pending,384,120,Breached,2.17,0,Technology
REQ002482,RPT0100,A009,2025-08-23,2025-08-26,Access Request,Low,Completed,56,120,Within SLA,11.06,3,Technology
REQ002483,RPT0009,A016,2025-03-05,2025-03-06,New Report,Critical,Completed,7,24,Within SLA,13.39,4,Finance
REQ002484,RPT0029,A025,2024-09-18,2024-09-19,Access Request,Medium,Completed,15,72,Within SLA,1.94,0,Sales
REQ002485,RPT0083,A013,2026-03-29,2026-03-29,Data Correction,High,Pending,16,48,Within SLA,2.26,0,Finance
REQ002486,RPT0094,A022,2026-01-05,2026-01-07,Change Request,Medium,Completed,49,72,Within SLA,6.06,0,Finance
REQ002487,RPT0024,A013,2025-01-16,2025-01-18,Report Enhancement,Medium,In Progress,40,72,Within SLA,2.53,0,Finance
REQ002488,RPT0119,A005,2025-03-31,2025-04-02,Change Request,Medium,Completed,52,72,Within SLA,3.22,0,Client Services
REQ002489,RPT0087,A005,2025-05-25,2025-05-27,Access Request,Low,Completed,62,120,Within SLA,3.38,0,Sales
REQ002490,RPT0017,A004,2026-06-21,2026-06-23,Data Correction,High,Completed,42,48,Within SLA,0.87,0,Operations
REQ002491,RPT0012,A006,2026-04-19,2026-04-22,Report Enhancement,Medium,Completed,71,72,Within SLA,3.29,3,Technology
REQ002492,RPT0114,A014,2024-09-27,2024-09-28,Report Enhancement,High,Cancelled,26,48,Within SLA,2.05,2,Sales
REQ002493,RPT0017,A007,2026-06-24,2026-06-27,Access Request,Medium,In Progress,70,72,Within SLA,2.35,1,Client Services
REQ002494,RPT0034,A001,2026-01-12,2026-01-13,Access Request,Critical,Pending,18,24,Within SLA,9.12,0,Legal
REQ002495,RPT0015,A019,2025-05-05,2025-05-09,Report Issue,Low,Pending,95,120,Within SLA,1.38,3,Finance
REQ002496,RPT0052,A019,2025-03-21,2025-03-23,Access Request,Medium,Pending,60,72,Within SLA,5.87,0,Legal
REQ002497,RPT0030,A009,2024-11-25,2024-11-30,Change Request,Medium,Cancelled,104,72,Breached,2.73,1,Legal
REQ002498,RPT0016,A008,2026-05-03,2026-05-06,Data Correction,Medium,Completed,72,72,Within SLA,2.73,0,Legal
REQ002499,RPT0009,A006,2025-06-02,2025-06-03,Access Request,Medium,Completed,21,72,Within SLA,5.77,0,Compliance
REQ002500,RPT0043,A001,2025-07-26,2025-07-27,Report Issue,High,In Progress,17,48,Within SLA,4.21,0,Compliance
REQ002501,RPT0038,A024,2026-07-12,2026-07-16,Change Request,Low,Completed,94,120,Within SLA,4.95,0,Technology
REQ002502,RPT0100,A019,2025-06-27,2025-07-01,Access Request,Low,Completed,96,120,Within SLA,6.54,1,Operations
REQ002503,RPT0097,A024,2026-03-21,2026-03-22,New Report,Medium,Completed,24,72,Within SLA,2.63,0,Risk
REQ002504,RPT0069,A025,2025-07-28,2025-07-31,Change Request,Low,Completed,82,120,Within SLA,2.16,1,Client Services
REQ002505,RPT0039,A018,2026-07-16,2026-07-17,Report Issue,High,Completed,8,48,Within SLA,1.55,1,Operations
REQ002506,RPT0118,A020,2025-06-17,2025-06-18,Report Enhancement,Medium,Cancelled,36,72,Within SLA,1.86,0,Legal
REQ002507,RPT0032,A015,2025-05-11,2025-05-12,Data Correction,Medium,Completed,19,72,Within SLA,26.16,1,Operations
REQ002508,RPT0048,A023,2025-01-13,2025-01-13,New Report,Medium,Completed,17,72,Within SLA,7.93,1,Sales
REQ002509,RPT0025,A021,2025-09-10,2025-09-13,Data Correction,Medium,In Progress,63,72,Within SLA,1.29,3,Sales
REQ002510,RPT0053,A001,2026-02-09,2026-02-12,Report Issue,Low,Completed,65,120,Within SLA,1.32,0,Client Services
REQ002511,RPT0091,A009,2025-09-11,2025-09-13,Data Correction,Medium,Completed,50,72,Within SLA,4.65,1,Technology
REQ002512,RPT0083,A024,2025-06-02,2025-06-03,Access Request,Medium,In Progress,36,72,Within SLA,4.87,0,Finance
REQ002513,RPT0018,A021,2026-08-08,2026-08-09,Change Request,High,Completed,13,48,Within SLA,4.88,0,Compliance
REQ002514,RPT0115,A013,2026-05-02,2026-05-03,Report Enhancement,Medium,Pending,30,72,Within SLA,2.78,0,Risk
REQ002515,RPT0116,A005,2025-09-28,2025-09-29,New Report,Medium,Completed,16,72,Within SLA,3.04,1,Client Services
REQ002516,RPT0120,A008,2025-03-16,2025-03-17,Change Request,High,Completed,20,48,Within SLA,4.18,0,Human Resources
REQ002517,RPT0072,A005,2026-05-05,2026-05-07,Access Request,Low,Completed,44,120,Within SLA,3.53,4,Legal
REQ002518,RPT0023,A021,2024-10-24,2024-10-26,Report Issue,Medium,Completed,55,72,Within SLA,0.7,0,Human Resources
REQ002519,RPT0005,A002,2026-03-08,2026-03-11,Data Correction,Medium,Completed,67,72,Within SLA,2.83,0,Client Services
REQ002520,RPT0017,A018,2025-07-16,2025-07-19,Report Enhancement,Low,Completed,78,120,Within SLA,1.83,0,Compliance
REQ002521,RPT0023,A007,2024-10-21,2024-10-22,Report Enhancement,Low,Completed,35,120,Within SLA,3.75,1,Risk
REQ002522,RPT0084,A009,2025-07-21,2025-07-24,Report Enhancement,High,Pending,70,48,Breached,26.83,0,Legal
REQ002523,RPT0105,A025,2025-12-01,2025-12-03,Report Issue,Medium,Completed,39,72,Within SLA,4.29,0,Sales
REQ002524,RPT0019,A015,2026-05-21,2026-05-24,Data Correction,Medium,Completed,68,72,Within SLA,2.67,0,Technology
REQ002525,RPT0001,A012,2025-01-08,2025-01-08,Change Request,High,Completed,18,48,Within SLA,6.33,0,Client Services
REQ002526,RPT0109,A005,2025-10-18,2025-10-19,Report Issue,High,Completed,21,48,Within SLA,4.65,0,Sales
REQ002527,RPT0022,A006,2025-04-06,2025-04-06,Change Request,Medium,Cancelled,17,72,Within SLA,4.46,0,Human Resources
REQ002528,RPT0058,A001,2025-04-27,2025-04-29,New Report,High,Completed,37,48,Within SLA,5.08,0,Legal
REQ002529,RPT0101,A013,2024-11-08,2024-11-10,Access Request,High,In Progress,32,48,Within SLA,14.01,3,Risk
REQ002530,RPT0053,A018,2024-10-22,2024-10-25,Change Request,Medium,Completed,71,72,Within SLA,1.5,0,Client Services
REQ002531,RPT0011,A022,2025-05-02,2025-05-04,Report Enhancement,High,Completed,47,48,Within SLA,4.63,0,Risk
REQ002532,RPT0039,A017,2026-01-16,2026-01-18,Report Enhancement,Low,Completed,50,120,Within SLA,1.74,2,Client Services
REQ002533,RPT0040,A002,2025-04-07,2025-04-08,Data Correction,Critical,Completed,12,24,Within SLA,4.9,2,Sales
REQ002534,RPT0020,A003,2025-04-16,2025-04-17,Report Issue,Medium,In Progress,36,72,Within SLA,1.75,3,Human Resources
REQ002535,RPT0033,A019,2025-08-02,2025-08-04,Report Issue,Medium,Completed,59,72,Within SLA,2.48,0,Risk
REQ002536,RPT0012,A025,2025-12-02,2025-12-02,New Report,Critical,In Progress,10,24,Within SLA,2.7,1,Operations
REQ002537,RPT0068,A005,2026-03-01,2026-03-03,New Report,Medium,Completed,61,72,Within SLA,6.57,1,Client Services
REQ002538,RPT0076,A010,2025-07-17,2025-07-20,Change Request,Low,In Progress,53,120,Within SLA,6.31,0,Legal
REQ002539,RPT0054,A018,2024-12-28,2024-12-30,Report Enhancement,High,In Progress,41,48,Within SLA,1.39,1,Finance
REQ002540,RPT0013,A002,2026-02-07,2026-02-08,Access Request,Medium,Pending,13,72,Within SLA,3.45,0,Risk
REQ002541,RPT0011,A024,2025-07-31,2025-08-03,New Report,Low,Pending,63,120,Within SLA,2.02,1,Risk
REQ002542,RPT0068,A014,2025-05-21,2025-05-26,Change Request,High,Completed,132,48,Breached,1.38,1,Finance
REQ002543,RPT0007,A002,2025-08-03,2025-08-05,Change Request,Medium,Completed,58,72,Within SLA,2.85,0,Compliance
REQ002544,RPT0076,A020,2024-09-22,2024-09-24,Change Request,Low,In Progress,37,120,Within SLA,2.68,1,Finance
REQ002545,RPT0061,A004,2026-03-08,2026-03-09,New Report,Low,Completed,25,120,Within SLA,18.15,2,Compliance
REQ002546,RPT0084,A018,2026-06-27,2026-06-28,New Report,High,Completed,14,48,Within SLA,4.5,0,Technology
REQ002547,RPT0020,A025,2026-07-30,2026-08-01,New Report,High,Completed,48,48,Within SLA,1.27,2,Human Resources
REQ002548,RPT0075,A021,2025-05-21,2025-05-22,Report Issue,High,Cancelled,11,48,Within SLA,2.24,0,Sales
REQ002549,RPT0016,A003,2025-12-11,2025-12-14,Report Issue,Medium,Completed,67,72,Within SLA,6.79,0,Compliance
REQ002550,RPT0119,A006,2025-07-24,2025-07-25,Access Request,Medium,Completed,22,72,Within SLA,14.32,0,Legal
REQ002551,RPT0100,A015,2025-03-22,2025-03-24,Report Enhancement,Medium,Pending,45,72,Within SLA,1.09,0,Finance
REQ002552,RPT0066,A004,2025-12-30,2026-01-06,Report Issue,Low,Completed,154,120,Breached,0.89,1,Client Services
REQ002553,RPT0050,A009,2026-04-27,2026-05-01,Change Request,Low,Completed,100,120,Within SLA,12.3,1,Client Services
REQ002554,RPT0058,A014,2024-10-04,2024-10-06,Access Request,High,Completed,39,48,Within SLA,4.36,0,Legal
